id	time	property	value1	value2
Part.100	1180.5549	place	exit	B2_1
Component.100	1180.5549	place	exit	M2_1
Component.112	1180.5549	place	enter	M2_1
Part.104	1180.5549	place	exit	B1_1
Part.104	1180.5549	place	enter	B2_1
Part.109	1180.5549	place	exit	M1_1
Part.109	1180.5549	place	enter	B1_1
Part.110	1180.5549	place	enter	M1_1
Part.82	1185.885	place	exit	M5_1
Part.93	1192.1785	place	exit	B4_1
Part.93	1192.1785	place	enter	M5_1
Part.100	1192.1785	place	exit	M4_1
Part.100	1192.1785	place	enter	B4_1
Part.101	1192.1785	place	enter	M4_1
Part.101	1192.1785	place	exit	B2_1
Component.101	1192.1785	place	exit	M2_1
Component.113	1192.1785	place	enter	M2_1
Part.105	1192.1785	place	exit	B1_1
Part.105	1192.1785	place	enter	B2_1
Part.110	1192.1785	place	exit	M1_1
Part.110	1192.1785	place	enter	B1_1
Part.111	1192.1785	place	enter	M1_1
Part.83	1198.885	place	exit	M5_1
Part.84	1211.885	place	exit	M5_1
Part.94	1216.8825	place	exit	B4_1
Part.94	1216.8825	place	enter	M5_1
Part.101	1216.8825	place	exit	M4_1
Part.101	1216.8825	place	enter	B4_1
Part.102	1216.8825	place	enter	M4_1
Part.102	1216.8825	place	exit	B2_1
Component.102	1216.8825	place	exit	M2_1
Component.114	1216.8825	place	enter	M2_1
Part.106	1216.8825	place	exit	B1_1
Part.106	1216.8825	place	enter	B2_1
Part.111	1216.8825	place	exit	M1_1
Part.111	1216.8825	place	enter	B1_1
Part.112	1216.8825	place	enter	M1_1
Part.85	1224.885	place	exit	M5_1
Part.95	1228.8825	place	exit	B4_1
Part.95	1228.8825	place	enter	M5_1
Part.102	1228.8825	place	exit	M4_1
Part.102	1228.8825	place	enter	B4_1
Part.103	1228.8825	place	enter	M4_1
Part.103	1228.8825	place	exit	B2_1
Component.103	1228.8825	place	exit	M2_1
Component.115	1228.8825	place	enter	M2_1
Part.107	1228.8825	place	exit	B1_1
Part.107	1228.8825	place	enter	B2_1
Part.112	1228.8825	place	exit	M1_1
Part.112	1228.8825	place	enter	B1_1
Part.113	1228.8825	place	enter	M1_1
Part.86	1237.885	place	exit	M5_1
Part.96	1240.8825	place	exit	B4_1
Part.96	1240.8825	place	enter	M5_1
Part.103	1240.8825	place	exit	M4_1
Part.103	1240.8825	place	enter	B4_1
Part.104	1240.8825	place	enter	M4_1
Part.104	1240.8825	place	exit	B2_1
Component.104	1240.8825	place	exit	M2_1
Component.116	1240.8825	place	enter	M2_1
Part.108	1240.8825	place	exit	B1_1
Part.108	1240.8825	place	enter	B2_1
Part.113	1240.8825	place	exit	M1_1
Part.113	1240.8825	place	enter	B1_1
Part.114	1240.8825	place	enter	M1_1
Part.87	1250.885	place	exit	M5_1
Part.97	1252.8825	place	exit	B4_1
Part.97	1252.8825	place	enter	M5_1
Part.104	1252.8825	place	exit	M4_1
Part.104	1252.8825	place	enter	B4_1
Part.105	1252.8825	place	enter	M4_1
Part.105	1252.8825	place	exit	B2_1
Component.105	1252.8825	place	exit	M2_1
Component.117	1252.8825	place	enter	M2_1
Part.109	1252.8825	place	exit	B1_1
Part.109	1252.8825	place	enter	B2_1
Part.114	1252.8825	place	exit	M1_1
Part.114	1252.8825	place	enter	B1_1
Part.115	1252.8825	place	enter	M1_1
Part.88	1263.885	place	exit	M5_1
Part.98	1264.8825	place	exit	B4_1
Part.98	1264.8825	place	enter	M5_1
Part.105	1264.8825	place	exit	M4_1
Part.105	1264.8825	place	enter	B4_1
Part.106	1264.8825	place	enter	M4_1
Part.106	1264.8825	place	exit	B2_1
Component.106	1264.8825	place	exit	M2_1
Component.118	1264.8825	place	enter	M2_1
Part.110	1264.8825	place	exit	B1_1
Part.110	1264.8825	place	enter	B2_1
Part.115	1264.8825	place	exit	M1_1
Part.115	1264.8825	place	enter	B1_1
Part.116	1264.8825	place	enter	M1_1
Part.99	1276.8825	place	exit	B4_1
Part.99	1276.8825	place	enter	M5_1
Part.106	1276.8825	place	exit	M4_1
Part.106	1276.8825	place	enter	B4_1
Part.107	1276.8825	place	enter	M4_1
Part.107	1276.8825	place	exit	B2_1
Component.107	1276.8825	place	exit	M2_1
Component.119	1276.8825	place	enter	M2_1
Part.111	1276.8825	place	exit	B1_1
Part.111	1276.8825	place	enter	B2_1
Part.116	1276.8825	place	exit	M1_1
Part.116	1276.8825	place	enter	B1_1
Part.117	1276.8825	place	enter	M1_1
Part.89	1288.5146	place	exit	M5_1
Part.100	1288.8825	place	exit	B4_1
Part.100	1288.8825	place	enter	M5_1
Part.107	1288.8825	place	exit	M4_1
Part.107	1288.8825	place	enter	B4_1
Part.108	1288.8825	place	enter	M4_1
Part.108	1288.8825	place	exit	B2_1
Component.108	1288.8825	place	exit	M2_1
Component.120	1288.8825	place	enter	M2_1
Part.112	1288.8825	place	exit	B1_1
Part.112	1288.8825	place	enter	B2_1
Part.117	1288.8825	place	exit	M1_1
Part.117	1288.8825	place	enter	B1_1
Part.118	1288.8825	place	enter	M1_1
Part.101	1300.8825	place	exit	B4_1
Part.101	1300.8825	place	enter	M5_1
Part.108	1308.083	place	exit	M4_1
Part.108	1308.083	place	enter	B4_1
Part.109	1308.083	place	enter	M4_1
Part.109	1308.083	place	exit	B2_1
Component.109	1308.083	place	exit	M2_1
Component.121	1308.083	place	enter	M2_1
Part.113	1308.083	place	exit	B1_1
Part.113	1308.083	place	enter	B2_1
Part.118	1308.083	place	exit	M1_1
Part.118	1308.083	place	enter	B1_1
Part.119	1308.083	place	enter	M1_1
Part.102	1316.4231	place	exit	B4_1
Part.102	1316.4231	place	enter	M5_1
Part.109	1318.0829999999999	place	exit	M4_1
Part.109	1318.0829999999999	place	enter	B4_1
Part.110	1318.0829999999999	place	enter	M4_1
Part.110	1318.0829999999999	place	exit	B2_1
Component.110	1318.0829999999999	place	exit	M2_1
Component.122	1318.0829999999999	place	enter	M2_1
Part.114	1318.0829999999999	place	exit	B1_1
Part.114	1318.0829999999999	place	enter	B2_1
Part.119	1318.0829999999999	place	exit	M1_1
Part.119	1318.0829999999999	place	enter	B1_1
Part.120	1318.0829999999999	place	enter	M1_1
Part.103	1328.4231	place	exit	B4_1
Part.103	1328.4231	place	enter	M5_1
Part.110	1328.4231	place	exit	M4_1
Part.110	1328.4231	place	enter	B4_1
Part.111	1328.4231	place	enter	M4_1
Part.111	1328.4231	place	exit	B2_1
Component.111	1328.4231	place	exit	M2_1
Component.123	1328.4231	place	enter	M2_1
Part.115	1328.4231	place	exit	B1_1
Part.115	1328.4231	place	enter	B2_1
Part.120	1328.4231	place	exit	M1_1
Part.120	1328.4231	place	enter	B1_1
Part.121	1328.4231	place	enter	M1_1
Part.90	1333.3348	place	exit	M5_1
Part.91	1346.3348	place	exit	M5_1
Part.104	1354.7008	place	exit	B4_1
Part.104	1354.7008	place	enter	M5_1
Part.111	1354.7008	place	exit	M4_1
Part.111	1354.7008	place	enter	B4_1
Part.112	1354.7008	place	enter	M4_1
Part.112	1354.7008	place	exit	B2_1
Component.112	1354.7008	place	exit	M2_1
Component.124	1354.7008	place	enter	M2_1
Part.116	1354.7008	place	exit	B1_1
Part.116	1354.7008	place	enter	B2_1
Part.121	1354.7008	place	exit	M1_1
Part.121	1354.7008	place	enter	B1_1
Part.122	1354.7008	place	enter	M1_1
Part.92	1359.3348	place	exit	M5_1
Part.105	1366.7008	place	exit	B4_1
Part.105	1366.7008	place	enter	M5_1
Part.112	1366.7008	place	exit	M4_1
Part.112	1366.7008	place	enter	B4_1
Part.113	1366.7008	place	enter	M4_1
Part.113	1366.7008	place	exit	B2_1
Component.113	1366.7008	place	exit	M2_1
Component.125	1366.7008	place	enter	M2_1
Part.117	1366.7008	place	exit	B1_1
Part.117	1366.7008	place	enter	B2_1
Part.122	1366.7008	place	exit	M1_1
Part.122	1366.7008	place	enter	B1_1
Part.123	1366.7008	place	enter	M1_1
Part.93	1372.3348	place	exit	M5_1
Part.106	1378.7008	place	exit	B4_1
Part.106	1378.7008	place	enter	M5_1
Part.113	1378.7008	place	exit	M4_1
Part.113	1378.7008	place	enter	B4_1
Part.114	1378.7008	place	enter	M4_1
Part.114	1378.7008	place	exit	B2_1
Component.114	1378.7008	place	exit	M2_1
Component.126	1378.7008	place	enter	M2_1
Part.118	1378.7008	place	exit	B1_1
Part.118	1378.7008	place	enter	B2_1
Part.123	1378.7008	place	exit	M1_1
Part.123	1378.7008	place	enter	B1_1
Part.124	1378.7008	place	enter	M1_1
Part.94	1385.3348	place	exit	M5_1
Part.107	1390.7008	place	exit	B4_1
Part.107	1390.7008	place	enter	M5_1
Part.114	1390.7008	place	exit	M4_1
Part.114	1390.7008	place	enter	B4_1
Part.115	1390.7008	place	enter	M4_1
Part.115	1390.7008	place	exit	B2_1
Component.115	1390.7008	place	exit	M2_1
Component.127	1390.7008	place	enter	M2_1
Part.119	1390.7008	place	exit	B1_1
Part.119	1390.7008	place	enter	B2_1
Part.124	1390.7008	place	exit	M1_1
Part.124	1390.7008	place	enter	B1_1
Part.125	1390.7008	place	enter	M1_1
Part.95	1398.3348	place	exit	M5_1
Part.108	1402.7008	place	exit	B4_1
Part.108	1402.7008	place	enter	M5_1
Part.115	1402.7008	place	exit	M4_1
Part.115	1402.7008	place	enter	B4_1
Part.116	1402.7008	place	enter	M4_1
Part.116	1402.7008	place	exit	B2_1
Component.116	1402.7008	place	exit	M2_1
Component.128	1402.7008	place	enter	M2_1
Part.120	1402.7008	place	exit	B1_1
Part.120	1402.7008	place	enter	B2_1
Part.125	1402.7008	place	exit	M1_1
Part.125	1402.7008	place	enter	B1_1
Part.126	1402.7008	place	enter	M1_1
Part.96	1411.3348	place	exit	M5_1
Part.109	1414.7008	place	exit	B4_1
Part.109	1414.7008	place	enter	M5_1
Part.116	1418.2416	place	exit	M4_1
Part.116	1418.2416	place	enter	B4_1
Part.117	1418.2416	place	enter	M4_1
Part.117	1418.2416	place	exit	B2_1
Component.117	1418.2416	place	exit	M2_1
Component.129	1418.2416	place	enter	M2_1
Part.121	1418.2416	place	exit	B1_1
Part.121	1418.2416	place	enter	B2_1
Part.126	1418.2416	place	exit	M1_1
Part.126	1418.2416	place	enter	B1_1
Part.127	1418.2416	place	enter	M1_1
Part.97	1424.3348	place	exit	M5_1
Part.110	1426.7008	place	exit	B4_1
Part.110	1426.7008	place	enter	M5_1
Part.117	1432.0775	place	exit	M4_1
Part.117	1432.0775	place	enter	B4_1
Part.118	1432.0775	place	enter	M4_1
Part.118	1432.0775	place	exit	B2_1
Component.118	1432.0775	place	exit	M2_1
Component.130	1432.0775	place	enter	M2_1
Part.122	1432.0775	place	exit	B1_1
Part.122	1432.0775	place	enter	B2_1
Part.127	1432.0775	place	exit	M1_1
Part.127	1432.0775	place	enter	B1_1
Part.128	1432.0775	place	enter	M1_1
Part.98	1437.3348	place	exit	M5_1
Part.99	1450.3348	place	exit	M5_1
Part.111	1456.9554	place	exit	B4_1
Part.111	1456.9554	place	enter	M5_1
Part.118	1456.9554	place	exit	M4_1
Part.118	1456.9554	place	enter	B4_1
Part.119	1456.9554	place	enter	M4_1
Part.119	1456.9554	place	exit	B2_1
Component.119	1456.9554	place	exit	M2_1
Component.131	1456.9554	place	enter	M2_1
Part.123	1456.9554	place	exit	B1_1
Part.123	1456.9554	place	enter	B2_1
Part.128	1456.9554	place	exit	M1_1
Part.128	1456.9554	place	enter	B1_1
Part.129	1456.9554	place	enter	M1_1
Part.100	1463.3348	place	exit	M5_1
Part.112	1468.9554	place	exit	B4_1
Part.112	1468.9554	place	enter	M5_1
Part.119	1468.9554	place	exit	M4_1
Part.119	1468.9554	place	enter	B4_1
Part.120	1468.9554	place	enter	M4_1
Part.120	1468.9554	place	exit	B2_1
Component.120	1468.9554	place	exit	M2_1
Component.132	1468.9554	place	enter	M2_1
Part.124	1468.9554	place	exit	B1_1
Part.124	1468.9554	place	enter	B2_1
Part.129	1468.9554	place	exit	M1_1
Part.129	1468.9554	place	enter	B1_1
Part.130	1468.9554	place	enter	M1_1
Part.101	1476.3348	place	exit	M5_1
Part.113	1480.9554	place	exit	B4_1
Part.113	1480.9554	place	enter	M5_1
Part.120	1480.9554	place	exit	M4_1
Part.120	1480.9554	place	enter	B4_1
Part.121	1480.9554	place	enter	M4_1
Part.121	1480.9554	place	exit	B2_1
Component.121	1480.9554	place	exit	M2_1
Component.133	1480.9554	place	enter	M2_1
Part.125	1480.9554	place	exit	B1_1
Part.125	1480.9554	place	enter	B2_1
Part.130	1480.9554	place	exit	M1_1
Part.130	1480.9554	place	enter	B1_1
Part.131	1480.9554	place	enter	M1_1
Part.102	1489.3348	place	exit	M5_1
Part.114	1492.9554	place	exit	B4_1
Part.114	1492.9554	place	enter	M5_1
Part.121	1492.9554	place	exit	M4_1
Part.121	1492.9554	place	enter	B4_1
Part.122	1492.9554	place	enter	M4_1
Part.122	1492.9554	place	exit	B2_1
Component.122	1492.9554	place	exit	M2_1
Component.134	1492.9554	place	enter	M2_1
Part.126	1492.9554	place	exit	B1_1
Part.126	1492.9554	place	enter	B2_1
Part.131	1492.9554	place	exit	M1_1
Part.131	1492.9554	place	enter	B1_1
Part.132	1492.9554	place	enter	M1_1
Part.103	1502.3348	place	exit	M5_1
Part.115	1504.9554	place	exit	B4_1
Part.115	1504.9554	place	enter	M5_1
Part.122	1504.9554	place	exit	M4_1
Part.122	1504.9554	place	enter	B4_1
Part.123	1504.9554	place	enter	M4_1
Part.123	1504.9554	place	exit	B2_1
Component.123	1504.9554	place	exit	M2_1
Component.135	1504.9554	place	enter	M2_1
Part.127	1504.9554	place	exit	B1_1
Part.127	1504.9554	place	enter	B2_1
Part.132	1504.9554	place	exit	M1_1
Part.132	1504.9554	place	enter	B1_1
Part.133	1504.9554	place	enter	M1_1
Part.104	1515.3348	place	exit	M5_1
Part.116	1516.9554	place	exit	B4_1
Part.116	1516.9554	place	enter	M5_1
Part.123	1516.9554	place	exit	M4_1
Part.123	1516.9554	place	enter	B4_1
Part.124	1516.9554	place	enter	M4_1
Part.124	1516.9554	place	exit	B2_1
Component.124	1516.9554	place	exit	M2_1
Component.136	1516.9554	place	enter	M2_1
Part.128	1516.9554	place	exit	B1_1
Part.128	1516.9554	place	enter	B2_1
Part.133	1516.9554	place	exit	M1_1
Part.133	1516.9554	place	enter	B1_1
Part.134	1516.9554	place	enter	M1_1
Part.105	1528.3348	place	exit	M5_1
Part.117	1540.109	place	exit	B4_1
Part.117	1540.109	place	enter	M5_1
Part.106	1541.3348	place	exit	M5_1
Part.124	1545.5254	place	exit	M4_1
Part.124	1545.5254	place	enter	B4_1
Part.125	1545.5254	place	enter	M4_1
Part.125	1545.5254	place	exit	B2_1
Component.125	1545.5254	place	exit	M2_1
Component.137	1545.5254	place	enter	M2_1
Part.129	1545.5254	place	exit	B1_1
Part.129	1545.5254	place	enter	B2_1
Part.134	1545.5254	place	exit	M1_1
Part.134	1545.5254	place	enter	B1_1
Part.135	1545.5254	place	enter	M1_1
Part.118	1552.109	place	exit	B4_1
Part.118	1552.109	place	enter	M5_1
Part.107	1554.3348	place	exit	M5_1
Part.125	1555.5254	place	exit	M4_1
Part.125	1555.5254	place	enter	B4_1
Part.126	1555.5254	place	enter	M4_1
Part.126	1555.5254	place	exit	B2_1
Component.126	1555.5254	place	exit	M2_1
Component.138	1555.5254	place	enter	M2_1
Part.130	1555.5254	place	exit	B1_1
Part.130	1555.5254	place	enter	B2_1
Part.135	1555.5254	place	exit	M1_1
Part.135	1555.5254	place	enter	B1_1
Part.136	1555.5254	place	enter	M1_1
Part.108	1567.3348	place	exit	M5_1
Part.119	1572.8748	place	exit	B4_1
Part.119	1572.8748	place	enter	M5_1
Part.126	1572.8748	place	exit	M4_1
Part.126	1572.8748	place	enter	B4_1
Part.127	1572.8748	place	enter	M4_1
Part.127	1572.8748	place	exit	B2_1
Component.127	1572.8748	place	exit	M2_1
Component.139	1572.8748	place	enter	M2_1
Part.131	1572.8748	place	exit	B1_1
Part.131	1572.8748	place	enter	B2_1
Part.136	1572.8748	place	exit	M1_1
Part.136	1572.8748	place	enter	B1_1
Part.137	1572.8748	place	enter	M1_1
Part.109	1580.3348	place	exit	M5_1
Part.120	1584.8748	place	exit	B4_1
Part.120	1584.8748	place	enter	M5_1
Part.127	1584.8748	place	exit	M4_1
Part.127	1584.8748	place	enter	B4_1
Part.128	1584.8748	place	enter	M4_1
Part.128	1584.8748	place	exit	B2_1
Component.128	1584.8748	place	exit	M2_1
Component.140	1584.8748	place	enter	M2_1
Part.132	1584.8748	place	exit	B1_1
Part.132	1584.8748	place	enter	B2_1
Part.137	1584.8748	place	exit	M1_1
Part.137	1584.8748	place	enter	B1_1
Part.138	1584.8748	place	enter	M1_1
Part.110	1593.3348	place	exit	M5_1
Part.121	1596.8748	place	exit	B4_1
Part.121	1596.8748	place	enter	M5_1
Part.128	1596.8748	place	exit	M4_1
Part.128	1596.8748	place	enter	B4_1
Part.129	1596.8748	place	enter	M4_1
Part.129	1596.8748	place	exit	B2_1
Component.129	1596.8748	place	exit	M2_1
Component.141	1596.8748	place	enter	M2_1
Part.133	1596.8748	place	exit	B1_1
Part.133	1596.8748	place	enter	B2_1
Part.138	1596.8748	place	exit	M1_1
Part.138	1596.8748	place	enter	B1_1
Part.139	1596.8748	place	enter	M1_1
Part.111	1606.3348	place	exit	M5_1
Part.122	1608.8748	place	exit	B4_1
Part.122	1608.8748	place	enter	M5_1
Part.129	1616.4188	place	exit	M4_1
Part.129	1616.4188	place	enter	B4_1
Part.130	1616.4188	place	enter	M4_1
Part.130	1616.4188	place	exit	B2_1
Component.130	1616.4188	place	exit	M2_1
Component.142	1616.4188	place	enter	M2_1
Part.134	1616.4188	place	exit	B1_1
Part.134	1616.4188	place	enter	B2_1
Part.139	1616.4188	place	exit	M1_1
Part.139	1616.4188	place	enter	B1_1
Part.140	1616.4188	place	enter	M1_1
Part.112	1619.3348	place	exit	M5_1
Part.123	1620.8748	place	exit	B4_1
Part.123	1620.8748	place	enter	M5_1
Part.130	1626.4188	place	exit	M4_1
Part.130	1626.4188	place	enter	B4_1
Part.131	1626.4188	place	enter	M4_1
Part.131	1626.4188	place	exit	B2_1
Component.131	1626.4188	place	exit	M2_1
Component.143	1626.4188	place	enter	M2_1
Part.135	1626.4188	place	exit	B1_1
Part.135	1626.4188	place	enter	B2_1
Part.140	1626.4188	place	exit	M1_1
Part.140	1626.4188	place	enter	B1_1
Part.141	1626.4188	place	enter	M1_1
Part.124	1632.8748	place	exit	B4_1
Part.124	1632.8748	place	enter	M5_1
Part.131	1636.4188	place	exit	M4_1
Part.131	1636.4188	place	enter	B4_1
Part.132	1636.4188	place	enter	M4_1
Part.132	1636.4188	place	exit	B2_1
Component.132	1636.4188	place	exit	M2_1
Component.144	1636.4188	place	enter	M2_1
Part.136	1636.4188	place	exit	B1_1
Part.136	1636.4188	place	enter	B2_1
Part.141	1636.4188	place	exit	M1_1
Part.141	1636.4188	place	enter	B1_1
Part.142	1636.4188	place	enter	M1_1
Part.125	1644.8748	place	exit	B4_1
Part.125	1644.8748	place	enter	M5_1
Part.132	1646.4188	place	exit	M4_1
Part.132	1646.4188	place	enter	B4_1
Part.133	1646.4188	place	enter	M4_1
Part.133	1646.4188	place	exit	B2_1
Component.133	1646.4188	place	exit	M2_1
Component.145	1646.4188	place	enter	M2_1
Part.137	1646.4188	place	exit	B1_1
Part.137	1646.4188	place	enter	B2_1
Part.142	1646.4188	place	exit	M1_1
Part.142	1646.4188	place	enter	B1_1
Part.143	1646.4188	place	enter	M1_1
Part.126	1656.8748	place	exit	B4_1
Part.126	1656.8748	place	enter	M5_1
Part.133	1656.8748	place	exit	M4_1
Part.133	1656.8748	place	enter	B4_1
Part.134	1656.8748	place	enter	M4_1
Part.134	1656.8748	place	exit	B2_1
Component.134	1656.8748	place	exit	M2_1
Component.146	1656.8748	place	enter	M2_1
Part.138	1656.8748	place	exit	B1_1
Part.138	1656.8748	place	enter	B2_1
Part.143	1656.8748	place	exit	M1_1
Part.143	1656.8748	place	enter	B1_1
Part.144	1656.8748	place	enter	M1_1
Part.127	1668.8748	place	exit	B4_1
Part.127	1668.8748	place	enter	M5_1
Part.113	1674.1827	place	exit	M5_1
Part.128	1680.8748	place	exit	B4_1
Part.128	1680.8748	place	enter	M5_1
Part.134	1681.3598	place	exit	M4_1
Part.134	1681.3598	place	enter	B4_1
Part.135	1681.3598	place	enter	M4_1
Part.135	1681.3598	place	exit	B2_1
Component.135	1681.3598	place	exit	M2_1
Component.147	1681.3598	place	enter	M2_1
Part.139	1681.3598	place	exit	B1_1
Part.139	1681.3598	place	enter	B2_1
Part.144	1681.3598	place	exit	M1_1
Part.144	1681.3598	place	enter	B1_1
Part.145	1681.3598	place	enter	M1_1
Part.114	1687.1827	place	exit	M5_1
Part.135	1691.3598	place	exit	M4_1
Part.135	1691.3598	place	enter	B4_1
Part.136	1691.3598	place	enter	M4_1
Part.136	1691.3598	place	exit	B2_1
Component.136	1691.3598	place	exit	M2_1
Component.148	1691.3598	place	enter	M2_1
Part.140	1691.3598	place	exit	B1_1
Part.140	1691.3598	place	enter	B2_1
Part.145	1691.3598	place	exit	M1_1
Part.145	1691.3598	place	enter	B1_1
Part.146	1691.3598	place	enter	M1_1
Part.115	1700.1827	place	exit	M5_1
Part.129	1700.2837	place	exit	B4_1
Part.129	1700.2837	place	enter	M5_1
Part.136	1701.3598	place	exit	M4_1
Part.136	1701.3598	place	enter	B4_1
Part.137	1701.3598	place	enter	M4_1
Part.137	1701.3598	place	exit	B2_1
Component.137	1701.3598	place	exit	M2_1
Component.149	1701.3598	place	enter	M2_1
Part.141	1701.3598	place	exit	B1_1
Part.141	1701.3598	place	enter	B2_1
Part.146	1701.3598	place	exit	M1_1
Part.146	1701.3598	place	enter	B1_1
Part.147	1701.3598	place	enter	M1_1
Part.130	1712.2837	place	exit	B4_1
Part.130	1712.2837	place	enter	M5_1
Part.137	1712.2837	place	exit	M4_1
Part.137	1712.2837	place	enter	B4_1
Part.138	1712.2837	place	enter	M4_1
Part.138	1712.2837	place	exit	B2_1
Component.138	1712.2837	place	exit	M2_1
Component.150	1712.2837	place	enter	M2_1
Part.142	1712.2837	place	exit	B1_1
Part.142	1712.2837	place	enter	B2_1
Part.147	1712.2837	place	exit	M1_1
Part.147	1712.2837	place	enter	B1_1
Part.148	1712.2837	place	enter	M1_1
Part.116	1713.1827	place	exit	M5_1
Part.131	1724.2837	place	exit	B4_1
Part.131	1724.2837	place	enter	M5_1
Part.138	1724.2837	place	exit	M4_1
Part.138	1724.2837	place	enter	B4_1
Part.139	1724.2837	place	enter	M4_1
Part.139	1724.2837	place	exit	B2_1
Component.139	1724.2837	place	exit	M2_1
Component.151	1724.2837	place	enter	M2_1
Part.143	1724.2837	place	exit	B1_1
Part.143	1724.2837	place	enter	B2_1
Part.148	1724.2837	place	exit	M1_1
Part.148	1724.2837	place	enter	B1_1
Part.149	1724.2837	place	enter	M1_1
Part.117	1726.1827	place	exit	M5_1
Part.132	1736.2837	place	exit	B4_1
Part.132	1736.2837	place	enter	M5_1
Part.139	1736.2837	place	exit	M4_1
Part.139	1736.2837	place	enter	B4_1
Part.140	1736.2837	place	enter	M4_1
Part.140	1736.2837	place	exit	B2_1
Component.140	1736.2837	place	exit	M2_1
Component.152	1736.2837	place	enter	M2_1
Part.144	1736.2837	place	exit	B1_1
Part.144	1736.2837	place	enter	B2_1
Part.149	1736.2837	place	exit	M1_1
Part.149	1736.2837	place	enter	B1_1
Part.150	1736.2837	place	enter	M1_1
Part.118	1739.1827	place	exit	M5_1
Part.119	1752.1827	place	exit	M5_1
Part.133	1756.8742	place	exit	B4_1
Part.133	1756.8742	place	enter	M5_1
Part.140	1756.8742	place	exit	M4_1
Part.140	1756.8742	place	enter	B4_1
Part.141	1756.8742	place	enter	M4_1
Part.141	1756.8742	place	exit	B2_1
Component.141	1756.8742	place	exit	M2_1
Component.153	1756.8742	place	enter	M2_1
Part.145	1756.8742	place	exit	B1_1
Part.145	1756.8742	place	enter	B2_1
Part.150	1756.8742	place	exit	M1_1
Part.150	1756.8742	place	enter	B1_1
Part.151	1756.8742	place	enter	M1_1
Part.120	1765.1827	place	exit	M5_1
Part.134	1768.8742	place	exit	B4_1
Part.134	1768.8742	place	enter	M5_1
Part.141	1768.8742	place	exit	M4_1
Part.141	1768.8742	place	enter	B4_1
Part.142	1768.8742	place	enter	M4_1
Part.142	1768.8742	place	exit	B2_1
Component.142	1768.8742	place	exit	M2_1
Component.154	1768.8742	place	enter	M2_1
Part.146	1768.8742	place	exit	B1_1
Part.146	1768.8742	place	enter	B2_1
Part.151	1768.8742	place	exit	M1_1
Part.151	1768.8742	place	enter	B1_1
Part.152	1768.8742	place	enter	M1_1
Part.121	1778.1827	place	exit	M5_1
Part.135	1780.8742	place	exit	B4_1
Part.135	1780.8742	place	enter	M5_1
Part.142	1780.8742	place	exit	M4_1
Part.142	1780.8742	place	enter	B4_1
Part.143	1780.8742	place	enter	M4_1
Part.143	1780.8742	place	exit	B2_1
Component.143	1780.8742	place	exit	M2_1
Component.155	1780.8742	place	enter	M2_1
Part.147	1780.8742	place	exit	B1_1
Part.147	1780.8742	place	enter	B2_1
Part.152	1780.8742	place	exit	M1_1
Part.152	1780.8742	place	enter	B1_1
Part.153	1780.8742	place	enter	M1_1
Part.122	1791.1827	place	exit	M5_1
Part.136	1792.8742	place	exit	B4_1
Part.136	1792.8742	place	enter	M5_1
Part.143	1792.8742	place	exit	M4_1
Part.143	1792.8742	place	enter	B4_1
Part.144	1792.8742	place	enter	M4_1
Part.144	1792.8742	place	exit	B2_1
Component.144	1792.8742	place	exit	M2_1
Component.156	1792.8742	place	enter	M2_1
Part.148	1792.8742	place	exit	B1_1
Part.148	1792.8742	place	enter	B2_1
Part.153	1792.8742	place	exit	M1_1
Part.153	1792.8742	place	enter	B1_1
Part.154	1792.8742	place	enter	M1_1
Part.137	1804.8742	place	exit	B4_1
Part.137	1804.8742	place	enter	M5_1
Part.144	1804.8742	place	exit	M4_1
Part.144	1804.8742	place	enter	B4_1
Part.145	1804.8742	place	enter	M4_1
Part.145	1804.8742	place	exit	B2_1
Component.145	1804.8742	place	exit	M2_1
Component.157	1804.8742	place	enter	M2_1
Part.149	1804.8742	place	exit	B1_1
Part.149	1804.8742	place	enter	B2_1
Part.154	1804.8742	place	exit	M1_1
Part.154	1804.8742	place	enter	B1_1
Part.155	1804.8742	place	enter	M1_1
Part.138	1828.774	place	exit	B4_1
Part.138	1828.774	place	enter	M5_1
Part.145	1828.774	place	exit	M4_1
Part.145	1828.774	place	enter	B4_1
Part.146	1828.774	place	enter	M4_1
Part.146	1828.774	place	exit	B2_1
Component.146	1828.774	place	exit	M2_1
Component.158	1828.774	place	enter	M2_1
Part.150	1828.774	place	exit	B1_1
Part.150	1828.774	place	enter	B2_1
Part.155	1828.774	place	exit	M1_1
Part.155	1828.774	place	enter	B1_1
Part.156	1828.774	place	enter	M1_1
Part.123	1841.0629999999999	place	exit	M5_1
Part.139	1841.0629999999999	place	exit	B4_1
Part.139	1841.0629999999999	place	enter	M5_1
Part.146	1841.0629999999999	place	exit	M4_1
Part.146	1841.0629999999999	place	enter	B4_1
Part.147	1841.0629999999999	place	enter	M4_1
Part.147	1841.0629999999999	place	exit	B2_1
Component.147	1841.0629999999999	place	exit	M2_1
Component.159	1841.0629999999999	place	enter	M2_1
Part.151	1841.0629999999999	place	exit	B1_1
Part.151	1841.0629999999999	place	enter	B2_1
Part.156	1841.0629999999999	place	exit	M1_1
Part.156	1841.0629999999999	place	enter	B1_1
Part.157	1841.0629999999999	place	enter	M1_1
Part.124	1854.0629999999999	place	exit	M5_1
Part.140	1854.0629999999999	place	exit	B4_1
